,NZ_EPISODIC_LIFE_CYCLE_EVENT_ID_IDX,NZ_EPISODIC_CUSTOMER_SOURCE_ID_IDX,NZ_EPISODIC_BILLING_ACCOUNT_SOURCE_ID_IDX,NZ_EPISODIC_SERVICE_SOURCE_ID_TXT,NZ_EPISODIC_D_SERVICE_KEY_TXT,NZ_EPISODIC_D_CUSTOMER_KEY_TXT,NZ_EPISODIC_D_BILLING_ACCOUNT_KEY_TXT,SURVEYID,SURVEY_STATUS_DISPLAY,NZ_EPISODIC_SURVEY_CATEGORY_ALT,NZ_EPISODIC_SURVEY_DISPLAY_NAME_ALT,NZ_EPISODIC_EXTRACT_DATE_TIME_DT,NZ_CREATIONDATE_73_DT,NZ_RESPONSEDATE_73_DT,NZ_REMINDEDDATE_73_DT,NZ_CANCEL_CANCEL_CHANGE_OF_ADDRESS_ALT,NZ_CANCEL_COMPANION_MOVING_SEPARATE_PLAN_ALT,NZ_CANCEL_CSAT_REASON_CMT,NZ_CANCEL_CSAT_SCORE_SCALE,NZ_CANCEL_IMPORTANT_IMPROVEMENT_CMT,NZ_CANCEL_LIKELY_TO_RECOMMEND_SCALE,NZ_CANCEL_NEW_PROVIDER_ALT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_ALT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_CMT,NZ_CANCEL_NEW_PROVIDER_BROADBAND_OTHER_ALT,NZ_CANCEL_NEW_PROVIDER_MOBILE_ALT,NZ_CANCEL_NEW_PROVIDER_MOBILE_CMT,NZ_CANCEL_NEW_PROVIDER_MOBILE_OTHER_ALT,NZ_CANCEL_REASON_CANCEL_CMT,NZ_CANCEL_REL_LIKELY_TO_RECOMMEND_SCALE,NZ_CANCEL_SAT_COMMUNICATION_ABOUT_YOUR_CANCELLATION_SCALE,NZ_CANCEL_SAT_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CANCEL_SAT_STAFF_HELPFULNESS_SCALE,NZ_CANCEL_SAT_THE_EASE_OF_CANCELLING_SCALE,NZ_CHANGE_BUY_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_BUY_NAVIGATING_THE_ONE_NZ_WEBSITE_SCALE,NZ_CHANGE_BUY_STAFF_HELPFULNESS_SCALE,NZ_CHANGE_BUY_THE_EASE_OF_CHANGING_YOUR_CONTRACT_SCALE,NZ_CHANGE_BUY_THE_PAYMENT_OPTIONS_AVAILABLE_SCALE,NZ_CHANGE_BUY_THE_TIME_TAKEN_TO_MAKE_THE_CHANGE_SCALE,NZ_CHANGE_CHOOSE_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_CHOOSE_STAFF_HELPFULNESS_SCALE,NZ_CHANGE_CHOOSE_THE_EASE_OF_COMPARING_OPTIONS_SCALE,NZ_CHANGE_CHOOSE_THE_OPTIONS_AVAILABLE_TO_SUIT_YOU_SCALE,NZ_CHANGE_CHOOSE_THE_USEFULNESS_OF_INFORMATION_SCALE,NZ_CHANGE_CHOOSE_TRADING_IN_YOUR_OLD_PHONE_SCALE,NZ_CHANGE_IMPORTANT_IMPROVEMENT_CMT,NZ_CHANGE_MANAGE_COMMUNICATION_ABOUT_YOUR_CHANGE_SCALE,NZ_CHANGE_MANAGE_THE_EASE_OF_MAKING_YOUR_CHANGE_SCALE,NZ_CHANGE_MANAGE_THE_WAYS_OF_CONTACTING_ONE_NZ_SCALE,NZ_CHANGE_NPS_SCALE,NZ_CHANGE_OPERATE_THE_QUALITY_OF_YOUR_WI_FI_SIGNAL_SCALE,NZ_CHANGE_OPERATE_THE_RELIABILITY_OF_ONE_NZ_BROADBAND_SCALE,NZ_CHANGE_OPERATE_THE_SPEED_OF_ONE_NZ_BROADBAND_SCALE,NZ_CHANGE_OVERALL_SATISFACTION_REASON_CMT,NZ_CHANGE_OVERALL_SATISFACTION_SCALE,NZ_CHANGE_REASON_CHANGE_CMT,NZ_CHANGE_SETUP_EASE_OF_GETTING_SET_UP_AND_ONLINE_SCALE,NZ_CHANGE_SETUP_GETTING_HELP_OR_SUPPORT_SCALE,NZ_CHANGE_SETUP_THE_EASE_OF_CONFIRMING_YOUR_MOVE_SCALE,NZ_CHANGE_SETUP_THE_QUALITY_OF_YOUR_INSTALLATION_SCALE,NZ_CHANGE_SETUP_UPDATES_FROM_THE_TECHNICIAN_SCALE,NZ_CHANGE_SETUP_UPDATES_ON_GETTING_YOU_CONNECTED_SCALE,NZ_CHANGE_SETUP_UPDATES_ON_YOUR_MODEM_DELIVERY_SCALE,NZ_JOIN_BUY_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_BUY_NAVIGATING_THE_ONE_NZ_WEBSITE_SCALE,NZ_JOIN_BUY_STAFF_HELPFULNESS_SCALE,NZ_JOIN_BUY_THE_EASE_OF_SIGNING_UP_FOR_YOUR_PLAN_SCALE,NZ_JOIN_BUY_THE_PAYMENT_OPTIONS_AVAILABLE_SCALE,NZ_JOIN_BUY_THE_TIME_TAKEN_TO_SIGN_UP_SCALE,NZ_JOIN_BUY_TRADING_IN_YOUR_OLD_PHONE_SCALE,NZ_JOIN_CHOOSE_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_CHOOSE_STAFF_HELPFULNESS_SCALE,NZ_JOIN_CHOOSE_THE_EASE_OF_COMPARING_PLANS_SCALE,NZ_JOIN_CHOOSE_THE_OPTIONS_AVAILABLE_SCALE,NZ_JOIN_CHOOSE_THE_USEFULNESS_OF_INFORMATION_SCALE,NZ_JOIN_GENERAL_ACCESSING_ACCOUNT_AND_BILLING_SCALE,NZ_JOIN_GENERAL_ACTIVATING_AND_GETTING_CONNECTED_SCALE,NZ_JOIN_GENERAL_CHOOSING_A_PLAN_SCALE,NZ_JOIN_GENERAL_CHOOSING_YOUR_PHONE_TABLET_SCALE,NZ_JOIN_GENERAL_LIKELY_TO_RECOMMEND_SCALE,NZ_JOIN_GENERAL_SATISFACTION_REASON_CMT,NZ_JOIN_GENERAL_SIGNING_UP_FOR_YOUR_PLAN_SCALE,NZ_JOIN_GENERAL_THE_OVERALL_EXPERIENCE_SCALE,NZ_JOIN_IMPORTANT_IMPROVEMENT_CMT,NZ_JOIN_SETUP_DOWNLOADING_AND_SET_UP_IN_THE_APP_SCALE,NZ_JOIN_SETUP_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_SETUP_THE_EASE_OF_MAKING_YOUR_FIRST_PAYMENT_SCALE,NZ_JOIN_SETUP_THE_EASE_OF_UNDERSTANDING_FIRST_BILL_SCALE,NZ_JOIN_SETUP_VIEWING_USAGE_INFORMATION_SCALE,NZ_JOIN_STARTED_BROADBAND_WORKING_TIMEFRAME_ALT,NZ_JOIN_STARTED_EASE_OF_GETTING_SET_UP_AND_ONLINE_SCALE,NZ_JOIN_STARTED_EASE_OF_TRANSFERRING_YOUR_PHONE_NO_SCALE,NZ_JOIN_STARTED_GETTING_HELP_OR_SUPPORT_SCALE,NZ_JOIN_STARTED_OUR_UPDATES_ON_GETTING_YOU_CONNECTED_SCALE,NZ_JOIN_STARTED_THE_QUALITY_OF_YOUR_INSTALLATION_SCALE,NZ_JOIN_STARTED_UPDATES_FROM_THE_TECHNICIAN_SCALE,NZ_JOIN_STARTED_UPDATES_ON_YOUR_DELIVERY_SCALE,NZ_RELATIONSHIP_BROADBAND_RETENTION_ALT,NZ_RELATIONSHIP_CX_I_CONNECT_WITH_ONE_NZ_VALUES_SCALE,NZ_RELATIONSHIP_CX_I_FEEL_IN_CONTROL_SCALE,NZ_RELATIONSHIP_CX_IT_CLEAR_WHAT_TO_EXPECT_SCALE,NZ_RELATIONSHIP_CX_LET_ME_ENJOY_LIFE_MORE_SCALE,NZ_RELATIONSHIP_CX_ONE_NZ_MAKES_ME_FEEL_VALUED_SCALE,NZ_RELATIONSHIP_CX_ONE_NZ_TREATS_ME_FAIRLY_SCALE,NZ_RELATIONSHIP_GENERAL_APPROACH_TO_SUSTAINABILITY_SCALE,NZ_RELATIONSHIP_GENERAL_GETTING_ACCOUNT_OR_SUPPORT_SCALE,NZ_RELATIONSHIP_GENERAL_ONE_NZ_MOBILE_NETWORK_SCALE,NZ_RELATIONSHIP_GENERAL_ONE_NZ_PRODUCT_AND_PLAN_SCALE,NZ_RELATIONSHIP_GENERAL_RECEIVING_AND_PAYING_BILL_SCALE,NZ_RELATIONSHIP_GENERAL_THE_ONE_NZ_APP_WEBSITE_SCALE,NZ_RELATIONSHIP_GENERAL_THE_ONE_NZ_REWARDS_SCALE,NZ_RELATIONSHIP_GENERAL_THE_VALUE_FOR_MONEY_SCALE,NZ_RELATIONSHIP_GENERAL_YOUR_ONE_NZ_BROADBAND_SCALE,NZ_RELATIONSHIP_IMPORTANT_IMPROVEMENT_CMT,NZ_RELATIONSHIP_MOBILE_RETENTION_ALT,NZ_RELATIONSHIP_NPS_REASON_CMT,NZ_RELATIONSHIP_NPS_SCALE,NZ_RELATIONSHIP_OVERALL_SATISFACTION_SCALE,NZ_USE_CSAT_ONE_NZ_MOBILE_NETWORK_SCALE,NZ_USE_CSAT_REASON_CMT,NZ_USE_CSAT_THE_BILLING_AND_PAYMENT_PROCESS_SCALE,NZ_USE_CSAT_THE_COMMUNICATION_YOU_RECEIVE_SCALE,NZ_USE_CSAT_THE_MY_ONE_NZ_APP_SCALE,NZ_USE_CSAT_YOUR_HOME_BROADBAND_CONNECTION_SCALE,NZ_USE_CSAT_YOUR_PLAN_OVERALL_SCALE,NZ_USE_HELP_STAFF_HELPFULNESS_SCALE,NZ_USE_HELP_STAFF_KNOWLEDGE_SCALE,NZ_USE_HELP_THE_EASE_OF_FINDING_THE_INFORMATION_SCALE,NZ_USE_HELP_THE_SOLUTION_OR_OUTCOME_TO_YOUR_ISSUE_SCALE,NZ_USE_HELP_THE_TIME_TAKEN_TO_FIX_YOUR_ISSUE_SCALE,NZ_USE_IMPORTANT_IMPROVEMENT_CMT,NZ_USE_LAST_RECEIVED_HELP_ALT,NZ_USE_MANAGE_ACCESSING_USAGE_INFORMATION_SCALE,NZ_USE_MANAGE_NOTIFICATIONS_ON_OUTAGES_SCALE,NZ_USE_MANAGE_NOTIFICATIONS_ON_UNEXPECTED_CHARGES_SCALE,NZ_USE_NPS_HELP_RECEIVED_SCALE,NZ_USE_NPS_SCALE,NZ_USE_OPERATE_THE_COVERAGE_OF_MOBILE_NETWORK_SCALE,NZ_USE_OPERATE_THE_DATA_SPEED_ON_ONE_NZ_NETWORK_SCALE,NZ_USE_OPERATE_THE_QUALITY_OF_CALLS_MADE_ON_ONE_NZ_SCALE,NZ_USE_OPERATE_THE_QUALITY_OF_YOUR_WI_FI_SIGNAL_SCALE,NZ_USE_OPERATE_THE_RELIABILITY_OF_ONE_NZ_BROADBAND_SCALE,NZ_USE_OPERATE_THE_SPEED_OF_ONE_NZ_BROADBAND_SCALE,NZ_USE_PAY_THE_ACCURACY_OF_YOUR_BILL_SCALE,NZ_USE_PAY_THE_EASE_OF_UNDERSTANDING_YOUR_BILL_SCALE,NZ_USE_PAY_THE_PAYMENT_OPTIONS_SCALE,NZ_USE_QUERY_HELP_CHANNEL_ALT,NZ_USE_QUERY_RESOLVED_ALT,NZ_USE_QUERY_SATISFACTION_SCALE,NZ_USE_QUERY_TOPIC_ALT,NZ_USE_QUERY_TOPIC_OTHER_TXT
1589,92023070900798133,1-17SX6PAI,1-17SX6PYS,1-17TYK9JA,38fe50589c53269c48cb022cc9da2e5d,c41ff8a7682104004dff1cca1036beb0,6458f529bc981939907a06c7691d2803,20632864,Completed,Relationship,mobile Pay Monthly,2023-07-08 18:02:39,2023-07-10 12:45:01,2023-07-10 14:10:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N/A,0,8,8,0,0,0,8,,"Communication between stores and online services. Also between chat and all of them, thw fact ypu don't keep notes on clients file is rather appalling also. 
Have spoken to 4 different people since signing up 3 weeks ago and each one has given me different information each time regarding the same matter.",99,"Had nothing but a muck around with you guys, I've switched over to a pay monthly plan. Was told by chat to human that I can go pick up phone from closest store just to wait for a confirmation email. Haven't had a email let alone heard from anyone. Spoke to chat again today and was given different information again. Most displeased.",0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,92023061300469645,1-10IVHHG1,1-10IVHIV5,1-10IVJC12,038da9102266b24ce7858ce129b18ae0,d13051fab30c162182b648d5a10bbcf7,dd8eb7b2bd9dccdb61d6dd1e6e1b7319,20187671,Completed,Relationship,mobile Pay Monthly,2023-06-12 18:02:26,2023-06-14 12:45:02,2023-06-18 15:27:52,2023-06-18 12:52:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,8,10,5,10,5,N/A,10,5,10,10,4,5,,The prepaid plans and monthly plans can be of better value but I don’t love that once data is maxed your still able to access the internet,5,I think the credit bundles can be better value,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,42023072100661680,1-4GR8SHT,1-4GRKL5P,1-W86CTF1,6864b5931db19f1951780e730f4d2a4f,c6de576b914654ff4d4e9c81bd2de8d3,413343b9803637763dde09e7bdc62ffe,20842866,Completed,Use,mobile Pay Monthly,2023-07-20 18:03:00,2023-07-22 13:45:04,2023-07-26 18:05:16,2023-07-26 13:54:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,8,8,,8,,,,,,,Longer than a year ago,N/A,N/A,N/A,,8,7,7,N/A,,,,,,,,,,,
1630,42023072200035302,1-CV51WV,1-56L1HCC,1-16AMDCNW,a010ec9c0fa328a62a6126fb6939f516,2f626963139cd0d68f23b9273499ddf1,b4d71e921e6266d25b450d92e476669e,20851688,Completed,Use,mobile Pay Monthly,2023-07-21 18:02:58,2023-07-23 13:45:03,2023-07-29 13:57:27,2023-07-27 13:54:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,10,10,,10,,,,,,,Within the past year,,,,,5,10,10,10,,,,10,10,10,,,,,
1636,42023072200197886,1-TVU4W0Z,1-TVU4KYN,1-VPQ5N7S,7192d87e445a20d82adec8ed56146ada,0fa2ea116d0cb06ff16f513ce28556e0,abf58ff7561f57e69f8b6ddbff689bfb,20853401,Completed,Use,mobile Pay Monthly,2023-07-21 18:02:58,2023-07-23 13:45:03,2023-07-23 14:04:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Could do with better coverage on the new puhoi to warkworth motorway,10,10,10,,10,,,,,,"Network coverage around Titoki, whangarei",Within the past year,,,,,10,7,10,10,,,,10,10,10,,,,,
1637,42023072200230792,1-7OP5-375,1-54USLQX,1-BBPT31A,b0ed391f5a04512811cba6891add41ed,6a65b3d7993c083d9c4c3e004b4cdeba,100fa33378a1f8bbe099a6058cdf3d26,20854078,Completed,Use,mobile Pay Monthly,2023-07-21 18:02:58,2023-07-23 13:45:03,2023-07-23 17:43:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"Reception is still spotty even though we are in around Central Auckland

And the app and my account’s plan and grouping flexibility and makes the app kind of redundant as there are only certain options to pick from, the rest all have to go through retail or customer service which has queues almost all the time

I only use the app to get to the rewards really to get to the movie tickets and not much else",8,8,3,,7,,,,,,"Better value for money plans and better special discount packages for trade in and signing up contracts

Currently, it is not enticing enough for me to consider signing up to a new plan just to get the discount, I’d still rather buy the phones outright which does not generate a lot of margin for you",Within the past year,5,5,5,,5,3,5,7,,,,,,,,,,,
1642,42023072200373151,1-16HN4RLS,1-16HNZQQW,1-16HO3Y0O,057b430995f89c129a23c3aa0c4c64dc,ba04c31c698b92664d9fc684a55c12e4,642db43deda1a0bf0dc12cb0b31ec95b,20850610,Completed,Use,mobile Pay Monthly,2023-07-21 18:02:58,2023-07-23 13:45:03,2023-07-23 13:55:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Transparent and easy to deal with,8,9,9,,7,,,,,,Coverage within Auckland,Within the past year,10,N/A,N/A,,8,8,9,8,,,,,,,,,,,
1649,102023072900621125,1-7MWP-2936,1-RCYDHO6,1-RCYLZLY,898626417dbca7578dfbdae98c60f0e7,b19f02e91500768c77ad074b86e3aa68,61cfb357079b80fed65719a7a60a58ea,20957712,Completed,Relationship,broadband,2023-07-28 18:02:44,2023-07-30 12:45:03,2023-07-30 13:18:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,4,5,5,N/A,N/A,,N/A,8,N/A,N/A,8,7,If I knew that I would be the new owner of your comapny,,better than average but nothing is ever perfect,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,102023073000043307,1-O4JMTS4,1-O4JMTTB,1-VP2ZXHE,60383384ad8afa18437dfe418bde41e4,4b94ee7934f43a7ec7a057597ab1469e,3a7a34bf12ccfb4ba1dd3a14fc829da0,20972719,Completed,Relationship,broadband,2023-07-29 18:02:54,2023-07-31 12:45:02,2023-07-31 15:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,9,9,9,9,9,9,9,,9,10,10,N/A,9,10,"Nothing major, the prices have been increasing which is inevitable but obviously a downside considering my usage is low.",,One NZ is a very easy service to use with little to no issues. Everything that needs done is quick and easy when using the online service.,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,102023073100463559,1-12S2MABX,1-12S2MAF7,1-12S30MFU,3399b9fade08b8262adccf709b9a9e66,472b7ccb3694e6c27a6fc59eeb1e3fc8,16fd4a5213787c7aa1d16bf6a5daacba,20987319,Completed,Relationship,broadband,2023-07-30 18:02:40,2023-08-01 12:45:03,2023-08-02 20:48:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,N/A,7,7,N/A,7,8,N/A,8,8,7,9,9,7,8,10,,5,Like the online billing app also coverage is good,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,102023080100595658,1-QE01747,1-QE10FBC,1-QE13TGS,9be65de5d63166cfae8512e83c45db48,0f1333ed3af805f0a01f2c70cc89d2ce,9444bba4a25024abfc8cd5327c957bcf,21007668,Completed,Relationship,broadband,2023-07-31 18:03:01,2023-08-02 12:45:02,2023-08-02 12:55:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,7,6,6,N/A,6,N/A,N/A,,8,8,7,3,5,10,,,No comment,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,102023080200660342,1-UHHUAP2,1-UHI2D02,1-UHID9KY,0d7aa8d59da934f7c108d6bfacb69e0c,7c03190540aebc45cff91fbde3c8ab31,e54db0542c041fed069c6a8aec361033,21022357,Completed,Relationship,broadband,2023-08-01 18:03:15,2023-08-03 12:45:03,2023-08-03 13:12:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2,3,2,0,2,N/A,0,,5,5,6,1,4,4,"Have a list of winners for your rewards. I mean, do real people actually win? Have better support, speaking to a real person and getting a reply I don’t think
Is too much to ask. Def not good customer service.",,"Wifi at home is pretty average, doesn’t always work.
Trying to contact you by phone is an actual task! Feels like such a chore and no pleasure at all. Very painful",5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,102023080200706205,1-TKGJ8UV,1-TKGJ92J,1-WCK1Q1G,828c73d78c052aef41c0385c178fe160,681166ed86c45ca0750b1a2653f01fa7,fcb80672d8e8dc591d105d101b1de739,21024395,Completed,Relationship,broadband,2023-08-01 18:03:15,2023-08-03 12:45:03,2023-08-03 13:10:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,8,10,8,9,9,8,,7,9,5,4,7,9,technical support,,,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,102023080300607546,1-ZVNVSZO,1-ZVO4WTT,1-ZVO39XW,33441a300116579d421ed95005c9cb71,701f585f9f9e4a9d87e533e026c207a1,03b5ed731bc1108b8d6c888e58a7668e,21043210,Completed,Relationship,broadband,2023-08-02 18:03:01,2023-08-04 12:45:02,2023-08-04 12:59:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,N/A,7,5,5,6,N/A,8,,8,9,8,N/A,8,9,"I think you are doing, I would say like most people my phone and internet is part of everyday life, and you only think about it when it goes wrong.
So you must be getting it right because I don't have to think about it.
Cheers",,"Yes doing well, have not had any issues, so that is a good thing.",8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,102023080500177155,1-ZXLNMJF,1-ZXLT44N,1-10BSJ6LW,6758324c33fe7eafd1873df3ce77b281,11e9b545341687cda41c0feff51ddb83,290661ff91332f7bf57ae4447076b4b1,21067733,Completed,Relationship,broadband,2023-08-04 18:02:44,2023-08-06 12:45:02,2023-08-12 08:13:30,2023-08-10 12:47:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,N/A,I am very satisfied with the service you give us.,1,Excellent service always helpful. Customer services always go to the extra mile to helping there customers.  Your staff are very nice to work with always smiling. Keep up the good work One NZ.,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,92023062000915078,1-14VDEOXM,1-14VDOXVO,1-14VECVKY,b8f6fca0b0d18c4db4ce17e15502cdd5,31758e26306ea8b10ef682d5ac43a844,7bf3452a6b1811a08feceae4c5023240,20356461,Completed,Relationship,mobile Pay Monthly,2023-06-20 19:17:44,2023-06-24 12:46:35,2023-06-24 14:38:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,8,9,6,8,N/A,7,8,5,8,0,N/A,7,,"The only thing that I couldn't take advantage of about the company was its app, I was never able to access it correctly because my app store is from another country, so there are different features of the app I couldn't enjoy, I would love for the app to be global.",4,"I believe that the service is of good quality, but I feel the signal problems, and I would love to have options and packages with the target audience of students.",8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,92023062100727113,1-1LA6-978,1-7U81LPK,1-YOPO3Y6,d746f31b12798f8c265ef48ee2f31b3e,a48daca37e7ce2bb55922e55f3fa41bd,70818cd57cf19ecd7977f6cc71d90982,20319524,Completed,Relationship,mobile Pay Monthly,2023-06-20 19:28:46,2023-06-22 12:45:02,2023-06-22 21:52:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,8,10,5,8,8,N/A,9,8,5,10,10,9,7,,"since 5g, there  is alot of signal drop out. if it was not for sure signal and now wifi calling i would not be able to connect to the network from home.",5,pricing and carryover data,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,102023080500484291,1-T1S2VIF,1-T1T4NAJ,1-T1T7Z2S,826b02afe0bfb55982f8fae46295be7f,e24e63dd546d0862afbb781673cbbe7c,a2b33f18c77b85a4b4db9e2ab46a4e83,21066564,Completed,Relationship,broadband,2023-08-04 18:02:44,2023-08-06 12:45:02,2023-08-06 18:27:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,N/A,N/A,N/A,7,N/A,N/A,N/A,N/A,,N/A,6,N/A,N/A,4,7,Cheaper rates,,Not a lot of options and this seems to be ok,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,92023051800586560,1-15KEV0CL,1-15KFL23G,1-15KFZXHU,2d5d7d1ea6631a4be6cbceb22151c519,33fd225f7bdea4db85d45cd3f701ccd9,ca2906aa0df1139a4da61504b8246324,19687718,Completed,Relationship,mobile Pay Monthly,2023-05-17 18:13:08,2023-05-22 13:35:40,2023-05-24 21:56:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,Maybe service coverage but i beleive you are aready in the prosses of doing that.,1,Have recomended to family and freinds,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,92023051800622763,1-4BT9CWD,1-A27SAUZ,1-T42031R,c4c69e9a626f49e61a2870e8e27ddd68,2b4e534ba2402e1b8bb65d8c750d4960,57be933f9f321faa856405ccfeee1b5a,19686490,Completed,Relationship,mobile Pay Monthly,2023-05-17 18:13:08,2023-05-22 13:35:40,2023-05-27 16:34:17,2023-05-26 13:40:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,5,4,4,4,5,7,6,5,5,8,6,6,5,8,,3,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,92023051800788518,1-M9YPAJH,1-M9YPCWH,1-12OE9O4X,a53d6c037e3c87e3fb37b301bad5f50c,a8642728d6efa3e70537b81c6890bb32,77b11143e97bc4801f61cba79096ddc3,19686216,Completed,Relationship,mobile Pay Monthly,2023-05-17 18:13:08,2023-05-22 13:35:40,2023-05-22 14:20:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,0,1,10,1,5,0,,"I live in Broadwood 0491, My mobile phone gets NO service, our internet drops out regularly and if there is any kind of storm its a joke. I have purchased a Starlink system and once i have installed it I shall cancel my account. Ive been with your company for years and the service over the pass few years has gotten worse.",1,Your service goes down most days and when it is up the speed is terrible and opening a page on the internet can take ages to load.,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
